studentusi,personaltitleprefix,firstname,middlename,lastsurname,generationcodesuffix,maidenname,birthdate,birthcity,birthstateabbreviationdescriptorid,birthinternationalprovince,birthcountrydescriptorid,dateenteredus,multiplebirthstatus,birthsexdescriptorid,citizenshipstatusdescriptorid,personid,sourcesystemdescriptorid,studentuniqueid,discriminator,createdate,lastmodifieddate,id,changeversion
"548","Mr","Armando",,"Allison",,,"2003-10-06",,,,,,,,,,,"605368","NULL","2020-11-13 14:16:04.604689","2020-11-13 14:16:04.604593","2fef3021-8ffc-4e40-b88a-ebcdc15221e8","11383"
"550","Mrs","Lucile",,"Dickerson",,,"1997-11-26",,,,,,,,,,,"605370","NULL","2020-11-13 14:16:04.606780","2020-11-13 14:16:04.606723","7b01ce16-30e5-4a73-8a60-302687a44d7f","11385"
"553","Mr","Enrique",,"Cross",,,"2001-09-11",,,,,,,,,,,"605373","NULL","2020-11-13 14:16:04.615317","2020-11-13 14:16:04.615294","894c0aa0-dbf5-48bb-aaf6-421e777071eb","11388"
"555","Mr","Corey","Clarence","Franklin",,,"2001-02-28",,,,,,,,,,,"605375","NULL","2020-11-13 14:16:04.623292","2020-11-13 14:16:04.623232","65ebf6e6-6952-4dca-ab54-601f2afc671c","11390"
"559","Mr","Lee",,"Benjamin",,,"1998-03-26",,,,,,,,,,,"605379","NULL","2020-11-13 14:16:04.632584","2020-11-13 14:16:04.632209","58257a7e-4256-4435-8585-83fa516f9176","11394"
"563","Mr","Ross","Andre","Anderson",,,"2000-10-24",,,,,,,,,,,"605383","NULL","2020-11-13 14:16:04.641522","2020-11-13 14:16:04.641388","ebf52d50-e94c-4220-b8bd-d47c4d567efb","11398"
"566","Mr","Eugene","Cody","Brewer",,,"2003-11-11",,,,,,,,,,,"605386","NULL","2020-11-13 14:16:04.645130","2020-11-13 14:16:04.645088","b3fe604e-aa45-4489-a12f-abc159af6ec4","11401"
"572","Mr","Danny","Zachary","Simon",,,"1999-03-01",,,,,,,,,,,"605392","NULL","2020-11-13 14:16:04.661388","2020-11-13 14:16:04.661335","8c68b868-9b7e-4bed-85db-852ec41d99e3","11407"
"576","Ms","Laura","Kelly","Sellers",,,"2004-01-05",,,,,,,,,,,"605396","NULL","2020-11-13 14:16:04.670676","2020-11-13 14:16:04.670633","47e9277a-98bd-44f2-8b8f-0d670e322175","11411"
"582","Ms","Earnestine","Roxanne","Park",,,"2004-11-16",,,,,,,,,,,"605402","NULL","2020-11-13 14:16:04.683178","2020-11-13 14:16:04.683137","d69742f8-8da1-4dac-9590-6fe0bb8ed933","11417"
"585","Dr","Willard","Roy","Patterson",,,"2000-03-02",,,,,,,,,,,"605405","NULL","2020-11-13 14:16:04.690529","2020-11-13 14:16:04.690484","c5a6d9bb-0a3b-499a-aa39-99b3d6305262","11420"
"588","Mr","Kyle","Angel","Wilkerson",,,"1997-03-01",,,,,,,,,,,"605408","NULL","2020-11-13 14:16:04.701747","2020-11-13 14:16:04.701652","b10ce261-4ffa-441d-8895-d72c83f7b206","11423"
"590","Ms","Monica","Grace","Freeman",,,"2004-08-03",,,,,,,,,,,"605410","NULL","2020-11-13 14:16:04.704325","2020-11-13 14:16:04.704302","c162c93c-e628-4446-b5af-13a8b85c4136","11425"
"596","Mrs","Claudine","Katharine","Cordova",,,"2002-12-23",,,,,,,,,,,"605416","NULL","2020-11-13 14:16:04.720996","2020-11-13 14:16:04.720862","f09277e7-2b5a-4118-8fe2-3dd77090fa95","11431"
"599","Ms","Maryellen","Carmela","Galloway",,,"2000-12-16",,,,,,,,,,,"605419","NULL","2020-11-13 14:16:04.728962","2020-11-13 14:16:04.728887","8b7e90d3-b731-49c1-b1ee-b3e85b664458","11434"
"604","Mr","Gordon",,"Steele",,,"2002-01-22",,,,,,,,,,,"605425","NULL","2020-11-13 14:16:04.739384","2020-11-13 14:16:04.739346","864679d4-89b2-4c25-a563-755e0f604015","11439"
"607","Ms","Rosalind","Noemi","Hardin",,,"1996-03-20",,,,,,,,,,,"605428","NULL","2020-11-13 14:16:04.748099","2020-11-13 14:16:04.748000","6db157d8-cb7f-417d-8ea1-950c1f65d265","11442"
"611","Ms","Rene",,"Dalton",,,"1994-05-29",,,,,,,,,,,"605431","NULL","2020-11-13 14:16:04.757226","2020-11-13 14:16:04.757081","b14c9519-d084-4516-9931-a5f51251e601","11446"
"618","Mr","Edgar","Felix","Gray",,,"1994-02-14",,,,,,,,,,,"605438","NULL","2020-11-13 14:16:04.768591","2020-11-13 14:16:04.768558","debfa0c8-020e-48b8-9ad6-f48e7f7471c2","11453"
"620","Mrs","Hollie","Sofia","Floyd",,,"1998-08-06",,,,,,,,,,,"605440","NULL","2020-11-13 14:16:04.776437","2020-11-13 14:16:04.776351","f41c88a3-589a-45e1-bbf3-2fb8727c6a80","11455"
"625","Mr","Steve",,"Calderon",,,"1999-04-03",,,,,,,,,,,"605444","NULL","2020-11-13 14:16:04.786148","2020-11-13 14:16:04.786110","b7b0f572-8e72-41e5-a21b-cfae57097152","11460"
"629","Mr","Seth",,"Daniels",,,"1999-04-22",,,,,,,,,,,"605448","NULL","2020-11-13 14:16:04.796283","2020-11-13 14:16:04.796249","833c914a-da0d-4bbc-8800-37d6709286e0","11464"
"631","Mrs","Jessie",,"Meyer",,,"1995-10-12",,,,,,,,,,,"605451","NULL","2020-11-13 14:16:04.804421","2020-11-13 14:16:04.804346","f4910876-b52d-480e-9a7d-1979f249b8f3","11466"
"636","Ms","Pearl",,"Clark",,,"1995-06-04",,,,,,,,,,,"605457","NULL","2020-11-13 14:16:04.814919","2020-11-13 14:16:04.814867","9bb1e5d8-32cb-4652-87a9-1fc009db0e19","11471"
"641","Mr","Kevin",,"Frost",,,"1997-04-18",,,,,,,,,,,"605462","NULL","2020-11-13 14:16:04.824408","2020-11-13 14:16:04.824367","96d00ff2-d6d2-4802-b3ec-e85c99a23a54","11476"
"645","Mr","Ronnie",,"Rubio",,,"1998-06-12",,,,,,,,,,,"605466","NULL","2020-11-13 14:16:04.833970","2020-11-13 14:16:04.833815","a302a343-483a-4d50-b3f3-8f8db8c11965","11480"
"648","Mrs","Celina","Stefanie","Schwartz",,,"2002-10-20",,,,,,,,,,,"605469","NULL","2020-11-13 14:16:04.845661","2020-11-13 14:16:04.845621","8bddfc05-889b-408a-a2e0-2f2dc149ad77","11483"
"651","Mr","Jose",,"Larson",,,"1998-08-04",,,,,,,,,,,"605471","NULL","2020-11-13 14:16:04.854872","2020-11-13 14:16:04.854856","29470ecb-5a10-45e9-8dc6-6043e0290f3c","11486"
"654","Ms","Shari",,"Arellano",,,"2003-12-26",,,,,,,,,,,"605475","NULL","2020-11-13 14:16:04.865505","2020-11-13 14:16:04.865453","4621f5a0-8305-42c7-b7a1-c35c81fe43f2","11489"
"661","Mr","Chad",,"Hobbs",,,"2004-03-13",,,,,,,,,,,"605482","NULL","2020-11-13 14:16:04.888235","2020-11-13 14:16:04.888203","ac051367-2e03-4d3c-a131-0434aa971b75","11496"
"667","Ms","Evangelina",,"Liu",,,"2000-07-08",,,,,,,,,,,"605487","NULL","2020-11-13 14:16:04.899407","2020-11-13 14:16:04.899389","854d96e4-d701-427c-b054-f049afdeb066","11502"
"668","Mr","Lloyd","Kevin","Mathews",,,"1994-04-27",,,,,,,,,,,"605488","NULL","2020-11-13 14:16:04.906729","2020-11-13 14:16:04.906669","56c5dea5-628a-495e-a1d4-ffdd1dd606b5","11503"
"674","Mr","Antonio",,"Hendrix",,,"1994-02-22",,,,,,,,,,,"605493","NULL","2020-11-13 14:16:04.917810","2020-11-13 14:16:04.917776","5f92d290-bfd6-4292-a25c-eb250ffcfe85","11509"
"677","Mr","Ramon","Johnny","Beard","Jr",,"2004-11-10",,,,,,,,,,,"605497","NULL","2020-11-13 14:16:04.927599","2020-11-13 14:16:04.927563","1f1f6cf3-7485-4658-884e-9208b77f3012","11512"
"682","Mr","Daniel",,"Bauer",,,"2000-04-12",,,,,,,,,,,"605503","NULL","2020-11-13 14:16:04.938660","2020-11-13 14:16:04.938580","828748e1-5bdf-4f86-a85c-606b19986a84","11517"
"685","Ms","Molly","Marcie","Drake",,,"2000-11-28",,,,,,,,,,,"605505","NULL","2020-11-13 14:16:04.949028","2020-11-13 14:16:04.949002","b6a96edb-d6cc-4f52-9caf-a972440dcb16","11520"
"689","Mrs","Laura",,"White",,,"1994-11-01",,,,,,,,,,,"605508","NULL","2020-11-13 14:16:04.957883","2020-11-13 14:16:04.957823","46fa8079-4e2c-4319-8044-fb8938a2efbe","11524"
"694","Mr","Franklin",,"Tanner",,,"2002-04-02",,,,,,,,,,,"605514","NULL","2020-11-13 14:16:04.968449","2020-11-13 14:16:04.968405","82e1abe2-47dd-4543-aabf-ff448c1a4732","11529"
"699","Mr","Joe","Rick","Brock",,,"2001-07-31",,,,,,,,,,,"605519","NULL","2020-11-13 14:16:04.978912","2020-11-13 14:16:04.978891","b482abfa-0458-4f22-aaeb-34113ae59ac4","11534"
"703","Ms","Lilian","Staci","Hammond",,,"1994-01-18",,,,,,,,,,,"605522","NULL","2020-11-13 14:16:04.992167","2020-11-13 14:16:04.992095","06c0349c-c30a-4d78-b8c0-9fed48e7e59c","11538"
"705","Mr","Ross",,"Snow",,,"2002-03-22",,,,,,,,,,,"605525","NULL","2020-11-13 14:16:05.001152","2020-11-13 14:16:05.001102","ace8eed3-15c4-4cda-825a-1a99c4d934af","11540"
"725","Mrs","Leslie",,"Ferrell",,,"2004-05-30",,,,,,,,,,,"605545","NULL","2020-11-13 14:16:05.049087","2020-11-13 14:16:05.049047","61ae84f9-73bf-482f-89ca-13d69b3ae3e9","11560"
"727","Mr","Hector","Armando","Hutchinson",,,"2001-01-30",,,,,,,,,,,"605547","NULL","2020-11-13 14:16:05.054711","2020-11-13 14:16:05.054673","a32a41b7-23a3-4e7a-a8bb-b928bc7439d8","11562"
"730","Mr","Tim","Bruce","Stuart",,,"1996-07-01",,,,,,,,,,,"605550","NULL","2020-11-13 14:16:05.059440","2020-11-13 14:16:05.059397","2c36290f-258b-4156-8ecf-5a695487221e","11565"
"735","Mr","Bernard",,"Underwood",,,"1997-10-05",,,,,,,,,,,"605553","NULL","2020-11-13 14:16:05.308982","2020-11-13 14:16:05.308910","b2b19de2-5c7c-4644-9e5c-914e9e28a2d9","11570"
"737","Mr","Andrew",,"Baxter",,,"1999-04-24",,,,,,,,,,,"605557","NULL","2020-11-13 14:16:05.317469","2020-11-13 14:16:05.317345","58696225-25a0-4c24-9900-2f59b9789ee0","11572"
"747","Mr","George",,"Ewing",,,"1996-06-15",,,,,,,,,,,"605567","NULL","2020-11-13 14:16:05.338191","2020-11-13 14:16:05.338157","b0ff9f59-3fb7-47f3-9f8f-eb89146a2eae","11582"
"750","Mr","Casey",,"Gregory",,,"2004-10-26",,,,,,,,,,,"605570","NULL","2020-11-13 14:16:05.346778","2020-11-13 14:16:05.346739","5cfc8493-35c7-4de1-9e63-81c933ae59fa","11585"
"507","Mr","Adam",,"Spears",,,"2000-08-18",,,,,,,,,,,"605327","NULL","2020-11-13 14:16:04.505771","2020-11-13 14:16:04.505730","25c512ff-d41f-4774-abc3-5127ea9b8bf9","11342"
"510","Mr","Terry",,"Cooley","Jr",,"2004-05-05",,,,,,,,,,,"605330","NULL","2020-11-13 14:16:04.509333","2020-11-13 14:16:04.509296","de5f6f80-2380-4976-82b1-5df72e020f91","11345"
"514","Mr","Terrence",,"Riggs",,,"2003-01-26",,,,,,,,,,,"605333","NULL","2020-11-13 14:16:04.517369","2020-11-13 14:16:04.517269","8e3e52cf-c7db-4e24-85b1-ca371d6b3ced","11349"
"518","Mr","Christian","Glen","Schwartz",,,"2000-02-10",,,,,,,,,,,"605338","NULL","2020-11-13 14:16:04.526916","2020-11-13 14:16:04.526879","767ca1c9-8166-4e30-b410-492bff7c381e","11353"
"519","Mr","Willie",,"Arroyo",,,"2004-01-10",,,,,,,,,,,"605340","NULL","2020-11-13 14:16:04.534744","2020-11-13 14:16:04.534687","cd47c07e-1e63-4a44-9e5d-3e7263df92ee","11354"
"524","Mrs","Laura","Tracy","Vega",,,"1999-01-12",,,,,,,,,,,"605344","NULL","2020-11-13 14:16:04.545432","2020-11-13 14:16:04.545336","cc68b86b-835a-4457-b15e-0ad749dfabfb","11359"
"530","Mr","Armando",,"Hooper",,,"1998-08-30",,,,,,,,,,,"605350","NULL","2020-11-13 14:16:04.558141","2020-11-13 14:16:04.558105","1379c99b-1287-483d-8570-c8860f0e4dfe","11365"
"531","Mrs","Bernadette","Miriam","Vance",,,"1997-10-29",,,,,,,,,,,"605351","NULL","2020-11-13 14:16:04.565537","2020-11-13 14:16:04.565433","b6591b9a-fad7-4a60-845a-ccffdabea48f","11366"
"535","Mr","Maurice","Earl","Forbes",,,"1998-09-07",,,,,,,,,,,"605355","NULL","2020-11-13 14:16:04.574837","2020-11-13 14:16:04.574770","4c6105e2-c438-4be8-be2e-38eda0d0bebb","11370"
"542","Mr","Seth","Randy","Weeks",,,"1994-09-14",,,,,,,,,"605362","2092","605362","NULL","2020-11-13 14:16:04.586254","2020-11-13 14:16:04.586225","6247fbf4-e6a3-4adb-9aff-f65bdf7e087b","11377"
"543","Mrs","Wanda",,"Bird",,,"1996-12-05",,,,,,,,,,,"605363","NULL","2020-11-13 14:16:04.594299","2020-11-13 14:16:04.594234","f000abc9-a6f2-4309-a0d6-e86f033a74b9","11378"
"549","Mr","Herman",,"Velasquez",,,"2002-06-10",,,,,,,,,,,"605369","NULL","2020-11-13 14:16:04.606197","2020-11-13 14:16:04.606153","68ff3d0b-7f43-4dd8-be93-1d253a2039f1","11384"
"552","Mrs","Debbie",,"Savage",,,"2005-06-12",,,,,,,,,,,"605372","NULL","2020-11-13 14:16:04.614196","2020-11-13 14:16:04.614130","f6534400-30b5-4c7f-85cf-20b376025739","11387"
"556","Ms","Maureen",,"Shelton",,,"2004-11-14",,,,,,,,,,,"605376","NULL","2020-11-13 14:16:04.623610","2020-11-13 14:16:04.623559","25c11cc8-117b-49ff-8511-3c0eb17fd7f9","11391"
"558","Mrs","Laura","Brandi","Gardner",,,"1999-06-05",,,,,,,,,,,"605378","NULL","2020-11-13 14:16:04.627277","2020-11-13 14:16:04.627238","2e85de01-835e-40fa-bddd-316b9a87c71b","11393"
"560","Ms","Maura",,"Mayer",,,"1996-10-08",,,,,,,"2090",,,,"605380","NULL","2020-11-13 14:16:04.633865","2020-11-13 14:16:04.633819","1271344e-f363-4c9f-8a54-05b506966e6e","11395"
"564","Ms","Jami","Ella","Myers",,,"1994-12-06",,,,,,,,,,,"605384","NULL","2020-11-13 14:16:04.643679","2020-11-13 14:16:04.643638","16d372f5-a5b3-4da1-9e84-7d72538fb8e1","11399"
"567","Mr","Ralph","Clifford","Berry",,,"1995-03-31",,,,,,,,,,,"605387","NULL","2020-11-13 14:16:04.651080","2020-11-13 14:16:04.651012","62c84b78-a4bc-4a88-a1d6-eb811d671277","11402"
"569","Ms","Sheri","Helen","Estrada",,,"2000-02-13",,,,,,,,,,,"605390","NULL","2020-11-13 14:16:04.654815","2020-11-13 14:16:04.654627","d5cd1840-b3f1-45ca-91f4-fd1041e5097d","11404"
"574","Dr","Jessie",,"Beck",,,"1994-09-17",,,,,,,,,,,"605394","NULL","2020-11-13 14:16:04.665628","2020-11-13 14:16:04.665522","87b8dd43-085b-401a-a9b6-3efd4ef9bd4a","11409"
"581","Mr","Tracy","Angel","Fry",,,"1995-07-16",,,,,,,,,,,"605401","NULL","2020-11-13 14:16:04.682362","2020-11-13 14:16:04.682305","1e479e4f-9957-402d-a621-d46967d7dbb2","11416"
"583","Ms","Sherry","Danielle","Mendez",,,"1999-06-22",,,,,,,,,,,"605403","NULL","2020-11-13 14:16:04.689172","2020-11-13 14:16:04.689120","48c99865-04b7-467c-8879-76d9e403d9cc","11418"
"586","Mr","Perry","Kirk","Bowman",,,"2001-01-08",,,,,,,,,,,"605406","NULL","2020-11-13 14:16:04.692989","2020-11-13 14:16:04.692938","355284b7-4147-43ca-9e14-12691dfb4615","11421"
"587","Mrs","Wilda","Hope","Mann",,,"1996-06-22",,,,,,,,,,,"605407","NULL","2020-11-13 14:16:04.701606","2020-11-13 14:16:04.701558","afdba904-7e23-4e81-81b9-68bd996e9531","11422"
"592","Mrs","Melinda","Willie","Burgess",,,"1999-04-12",,,,,,,,,,,"605412","NULL","2020-11-13 14:16:04.712148","2020-11-13 14:16:04.712104","ef08e63b-70fa-41fb-855d-8b0983ddb1cd","11427"
"594","Ms","Maxine","Morgan","Russell",,,"2003-07-31",,,,,,,,,,,"605414","NULL","2020-11-13 14:16:04.714925","2020-11-13 14:16:04.714885","1eda9bd2-45ef-4ba2-a121-961e145d3fe8","11429"
"595","Mrs","Laura","Marina","Ritter",,,"1999-02-16",,,,,,,,,,,"605415","NULL","2020-11-13 14:16:04.720059","2020-11-13 14:16:04.720007","5fe7ff9d-0248-427e-b5e7-9f82bb2e1ce9","11430"
"598","Mrs","Laura",,"Levine",,,"2000-01-28",,,,,,,,,,,"605418","NULL","2020-11-13 14:16:04.724065","2020-11-13 14:16:04.723961","8d96b1c9-bf5f-4e30-a021-70eb76d53ef2","11433"
"602","Mr","Mike",,"Solis",,,"1995-06-14",,,,,,,,,,,"605422","NULL","2020-11-13 14:16:04.732943","2020-11-13 14:16:04.732839","74e856bb-196d-4896-8a1b-892a5b448a66","11437"
"605","Mr","Henry","Frederick","Osborne",,,"1999-09-26",,,,,,,,,,,"605424","NULL","2020-11-13 14:16:04.740405","2020-11-13 14:16:04.740372","0e428099-fb0d-4dcd-b528-9137d4429fd1","11440"
"610","Mrs","Linda",,"Jordan",,,"1998-06-26",,,,,,,,,,,"605429","NULL","2020-11-13 14:16:04.750177","2020-11-13 14:16:04.750137","283f9cb8-695a-40bf-a13e-223b84dca029","11445"
"613","Ms","Roxanne",,"Roach",,,"1996-08-01",,,,,,,,,,,"605433","NULL","2020-11-13 14:16:04.759228","2020-11-13 14:16:04.759183","e5bde720-6ed9-4e08-a7b5-9a9df0ba8f02","11448"
"615","Ms","Beatriz",,"Houston",,,"1995-12-17",,,,,,,,,,,"605435","NULL","2020-11-13 14:16:04.766634","2020-11-13 14:16:04.766495","5acc9849-2e46-4cc3-97b1-91cc462562da","11450"
"619","Mr","William",,"Padilla",,,"1996-11-12",,,,,,,,,,,"605439","NULL","2020-11-13 14:16:04.776203","2020-11-13 14:16:04.776090","eef52084-0b22-4b34-b79a-3182b92f2acf","11454"
"624","Ms","Dona",,"Kerr",,,"1995-07-16",,,,,,,,,,,"605445","NULL","2020-11-13 14:16:04.786011","2020-11-13 14:16:04.785968","854acbb8-c605-4c5c-b3aa-e245b73146ea","11459"
"628","Mr","Gregory",,"Conrad",,,"1997-01-04",,,,,,,,,,,"605449","NULL","2020-11-13 14:16:04.796281","2020-11-13 14:16:04.796204","12baa84a-9b47-4f7a-8439-bde7498859d0","11463"
"633","Mr","Melvin","Lawrence","Delgado",,,"2000-09-26",,,,,,,,,,,"605453","NULL","2020-11-13 14:16:04.806431","2020-11-13 14:16:04.806391","2636b7e5-dad9-4b1c-8949-020f9dd5acf1","11468"
"638","Mr","Tyrone",,"Jennings",,,"1995-08-25",,,,,,,,,,,"605456","NULL","2020-11-13 14:16:04.815324","2020-11-13 14:16:04.815288","0bec38e8-0290-4446-aa57-4d14acc95251","11473"
"640","Mr","Billy",,"Kline",,,"2001-02-02",,,,,,,,,,,"605460","NULL","2020-11-13 14:16:04.823445","2020-11-13 14:16:04.823349","cfdde4f4-bfe2-479c-b513-1b26d59496ac","11475"
"643","Ms","Terrie",,"Mc Mahon",,,"2000-03-02",,,,,,,,,,,"605463","NULL","2020-11-13 14:16:04.832758","2020-11-13 14:16:04.832412","c635343c-cd42-4d0f-bc7a-73fed5a01e1c","11478"
"646","Ms","Christa","Juana","Jensen",,,"2004-09-10",,,,,,,,,,,"605468","NULL","2020-11-13 14:16:04.844791","2020-11-13 14:16:04.844739","46d0566d-2056-4191-837e-6fcf315fd68e","11481"
"650","Mr","Allen","Willie","Frederick",,,"1994-02-11",,,,,,,,,,,"605472","NULL","2020-11-13 14:16:04.854718","2020-11-13 14:16:04.854673","a30b0998-c1a6-470b-9314-9bdf138c4a42","11485"
"653","Mr","Richard",,"Schmitt",,,"2003-12-17",,,,,,,,,,,"605473","NULL","2020-11-13 14:16:04.865457","2020-11-13 14:16:04.865128","59506cca-0838-4f01-a12f-181efadc6b8e","11488"
"657","Mr","Dave",,"Hahn",,,"1997-01-20",,,,,,,,,,,"605477","NULL","2020-11-13 14:16:04.876672","2020-11-13 14:16:04.876612","fb3b54bb-c4b1-4b0c-ab64-11abb6aacd9a","11492"
"659","Mr","Cory","Claude","Jacobson",,,"2002-05-18",,,,,,,,,,,"605479","NULL","2020-11-13 14:16:04.880674","2020-11-13 14:16:04.880650","97a32f92-a887-400b-8f37-7bff4c84a565","11494"
"660","Ms","Jasmine",,"Zamora",,,"2005-05-17",,,,,,,,,,,"605480","NULL","2020-11-13 14:16:04.886736","2020-11-13 14:16:04.886685","e1d5197d-b371-4108-ab56-83ade37a2785","11495"
"663","Ms","Daphne","Daphne","Frederick",,,"1997-05-14",,,,,,,,,,,"605483","NULL","2020-11-13 14:16:04.890099","2020-11-13 14:16:04.890058","250546f2-d1d6-4649-9968-b7e25fb485c1","11498"
"664","Mr","Alan",,"Wheeler",,,"2003-07-27",,,,,,,,,,,"605484","NULL","2020-11-13 14:16:04.896237","2020-11-13 14:16:04.896103","7fd7d1ac-4c5b-4d5b-86dd-e343265cd40a","11499"
"666","Mrs","Karin","Kathryn","Allison",,,"1997-09-06",,,,,,,,,,,"605486","NULL","2020-11-13 14:16:04.898620","2020-11-13 14:16:04.898579","c5c01be4-a9e5-4a2e-87cc-aef2c8408c07","11501"
"669","Ms","Allyson",,"Murray",,,"2002-04-09",,,,,,,,,,,"605489","NULL","2020-11-13 14:16:04.907132","2020-11-13 14:16:04.907090","f36591b0-86db-4bf5-8143-0f95ba49f00e","11504"
"673","Mr","Keith","Darren","Bradley",,,"1998-05-24",,,,,,,,,,,"605494","NULL","2020-11-13 14:16:04.917237","2020-11-13 14:16:04.917139","09fd1df3-6663-4abe-b04a-2bc4ae840893","11508"
"678","Mrs","Janice",,"Pugh",,,"2000-09-25",,,,,,,,,,,"605499","NULL","2020-11-13 14:16:04.927899","2020-11-13 14:16:04.927860","6b56aca3-a495-4619-aa00-05e76f99c89a","11513"
"680","Mr","Cecil",,"Maynard",,,"1994-10-03",,,,,,,,,,,"605501","NULL","2020-11-13 14:16:04.937661","2020-11-13 14:16:04.937617","333bfd7d-d528-42af-a00e-c645f1b5926c","11515"
"684","Mr","Ross","Kurt","Bernard",,,"1996-10-29",,,,,,,,,,,"605504","NULL","2020-11-13 14:16:04.947549","2020-11-13 14:16:04.947447","057580a7-465c-4850-a3f3-792c7b4be457","11519"
"690","Mr","Felix",,"Robinson",,,"2002-08-22",,,,,,,,,,,"605510","NULL","2020-11-13 14:16:04.959107","2020-11-13 14:16:04.959088","524060eb-b129-4222-88ea-3329c7f0c27a","11525"
"693","Ms","Amie","Alyssa","Burton",,,"2002-03-22",,,,,,,,,,,"605513","NULL","2020-11-13 14:16:04.968209","2020-11-13 14:16:04.968135","7d646415-3672-4e6f-8af4-a8f676e10c15","11528"
"696","Mr","George","Larry","Ashley",,,"1997-11-16",,,,,,,,,,,"605517","NULL","2020-11-13 14:16:04.977614","2020-11-13 14:16:04.977545","d415bc9e-720b-4081-85f4-0a4bd721b27b","11531"
"700","Mrs","Kristi",,"Leon",,,"1998-10-15",,,,,,,,,,,"605520","NULL","2020-11-13 14:16:04.987220","2020-11-13 14:16:04.987152","bcdbc682-c377-4398-bfb2-f2d835c8a390","11535"
"701","Mr","Juan","Alfred","Mullins",,,"2003-10-19",,,,,,,,,,,"605523","NULL","2020-11-13 14:16:04.991147","2020-11-13 14:16:04.991007","5c772505-278e-4b45-ba06-b98a9eaa1e6c","11536"
"706","Mr","Andy",,"Blake",,,"1999-05-02",,,,,,,,,,,"605526","NULL","2020-11-13 14:16:05.003379","2020-11-13 14:16:05.003158","d0247c96-f3c3-467c-a440-3a164a94cdc3","11541"
"708","Ms","Deanne","Jill","Fox",,,"1995-11-11",,,,,,,,,,,"605528","NULL","2020-11-13 14:16:05.010001","2020-11-13 14:16:05.009930","0b254655-3982-4c1a-a909-faddf57c15ed","11543"
"710","Mr","Craig",,"Hurley",,,"1997-01-14",,,,,,,,,,,"605530","NULL","2020-11-13 14:16:05.013337","2020-11-13 14:16:05.013213","6be92e8a-1e01-47b8-aa02-668bd3d4336c","11545"
"712","Mrs","Edith",,"Armstrong",,,"2004-12-17",,,,,,,,,,,"605532","NULL","2020-11-13 14:16:05.019030","2020-11-13 14:16:05.018975","e912c087-479b-4da3-b513-66196c6ee0db","11547"
"714","Mr","Rodney",,"Santos",,,"2003-08-19",,,,,,,,,,,"605534","NULL","2020-11-13 14:16:05.022728","2020-11-13 14:16:05.022668","79bceb99-b9d1-4e25-8bf6-3740be901c90","11549"
"717","Mr","Adam","Kirk","Griffin",,,"1996-01-05",,,,,,,,,,,"605537","NULL","2020-11-13 14:16:05.030256","2020-11-13 14:16:05.030203","87433aa5-1a99-4e9c-806e-d04addea3e9c","11552"
"720","Mr","Luis","Erik","Chan",,,"1995-08-16",,,,,,,,,,,"605540","NULL","2020-11-13 14:16:05.039056","2020-11-13 14:16:05.039013","06b74484-a144-416e-80e2-4f59e6826104","11555"
"726","Ms","Erna",,"Mc Intyre",,,"2001-02-26",,,,,,,,,,,"605546","NULL","2020-11-13 14:16:05.050539","2020-11-13 14:16:05.050503","ef2ee02f-b91a-48ac-a185-1a95a3a0ff90","11561"
"728","Mr","Gabriel","Patrick","Barton",,,"1997-07-21",,,,,,,,,,,"605548","NULL","2020-11-13 14:16:05.057861","2020-11-13 14:16:05.057746","d8353ca6-ecbf-471a-9df2-8d3abc842e2e","11563"
"568","Ms","Darla","Sondra","Luna",,,"2004-12-20",,,,,,,,,,,"605388","NULL","2020-11-13 14:16:04.652531","2020-11-13 14:16:04.652508","57290d0b-d08c-4691-8493-cf9abb75765b","11403"
"577","Ms","Laura","Esmeralda","Duncan",,,"2005-04-15",,,,,,,,,,,"605397","NULL","2020-11-13 14:16:04.671661","2020-11-13 14:16:04.671622","f1a3d43f-14d4-4e94-8106-a0afc4ffd4c7","11412"
"579","Dr","Anthony","Clifton","Conley",,,"1999-03-02",,,,,,,,,,,"605399","NULL","2020-11-13 14:16:04.679326","2020-11-13 14:16:04.679183","f55dcae1-5dbc-47d9-9dfc-e661566af33c","11414"
"584","Mrs","Katherine",,"Riley",,,"2004-09-10",,,,,,,,,,,"605404","NULL","2020-11-13 14:16:04.690142","2020-11-13 14:16:04.690101","b638ad90-75b4-41d5-902c-0a246057a4aa","11419"
"593","Mrs","Dianna","Marietta","Washington",,,"1998-04-14",,,,,,,,,,,"605413","NULL","2020-11-13 14:16:04.712971","2020-11-13 14:16:04.712952","8ebc964d-558b-41f7-9567-509f92284984","11428"
"597","Mr","Gregory","Alvin","Tanner",,,"1995-05-16",,,,,,,,,,,"605417","NULL","2020-11-13 14:16:04.721931","2020-11-13 14:16:04.721889","a658d318-85b8-4cd0-9ddd-1ccdc8ffaae8","11432"
"601","Ms","Alma","Sheryl","Graves",,,"1996-01-05",,,,,,,,,,,"605421","NULL","2020-11-13 14:16:04.730669","2020-11-13 14:16:04.730637","28db7572-c59d-4676-a25d-067223766e3b","11436"
"608","Ms","Ronda",,"Whitaker",,,"1994-11-06",,,,,,,,,,,"605427","NULL","2020-11-13 14:16:04.748139","2020-11-13 14:16:04.748089","1c120485-694d-47c3-add1-b5426b920835","11443"
