addresstypedescriptorid,city,parentusi,postalcode,stateabbreviationdescriptorid,streetnumbername,apartmentroomsuitenumber,buildingsitenumber,nameofcounty,countyfipscode,latitude,longitude,donotpublishindicator,congressionaldistrict,localedescriptorid,createdate
"94","Grand Bend","418","78834","2222","53 New Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.144395"
"94","Grand Bend","420","78834","2222","62 Second Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.159834"
"94","Grand Bend","424","78834","2222","662 Green Second Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.179283"
"94","Grand Bend","427","78834","2222","354 Rocky Old Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.192508"
"90","Grand Bend","117","78834","2222","11 East New Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.381177"
"90","Grand Bend","119","78834","2222","79 Milton St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.395687"
"90","Grand Bend","121","78834","2222","489 Fabien Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.401303"
"90","Grand Bend","125","78834","2222","834 Second Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.428517"
"90","Grand Bend","129","78834","2222","82 Green New Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.469886"
"90","Grand Bend","134","78834","2222","64 Nobel Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.494509"
"90","Grand Bend","136","78834","2222","75 Rocky Fabien Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.508571"
"90","Grand Bend","137","78834","2222","75 Rocky Fabien Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.515898"
"90","Grand Bend","140","78834","2222","97 Clarendon Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.536459"
"90","Grand Bend","142","78834","2222","315 Oak Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.542229"
"90","Grand Bend","144","78834","2222","41 Cowley Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.557005"
"90","Grand Bend","146","78834","2222","769 Green Fabien Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.566869"
"90","Grand Bend","147","78834","2222","769 Green Fabien Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.574675"
"90","Grand Bend","149","78834","2222","37 Rocky Fabien Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.580938"
"90","Grand Bend","151","78834","2222","620 Old Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.594524"
"90","Grand Bend","153","78834","2222","182 White First Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.600682"
"90","Grand Bend","155","78834","2222","15 Milton Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.617970"
"90","Grand Bend","157","78834","2222","943 Rocky Oak Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.626845"
"90","Grand Bend","159","78834","2222","581 New Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.638441"
"90","Grand Bend","163","78834","2222","55 West White Milton Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.658583"
"90","Grand Bend","167","78834","2222","28 Nobel Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.681288"
"90","Grand Bend","169","78834","2222","178 Rocky New Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.699844"
"90","Grand Bend","171","78834","2222","59 North Cowley Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.704734"
"90","Grand Bend","172","78834","2222","59 North Cowley Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.710870"
"90","Grand Bend","174","78834","2222","830 North Green First Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.722703"
"90","Grand Bend","176","78834","2222","28 Old Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.733724"
"90","Grand Bend","178","78834","2222","65 Cowley Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.742587"
"94","Grand Bend","179","78834","2222","293 Rocky Cowley Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.748798"
"90","Grand Bend","182","78834","2222","14 White Milton Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.763891"
"90","Grand Bend","184","78834","2222","697 Milton St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.787744"
"90","Grand Bend","187","78834","2222","12 Cowley Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.815874"
"90","Grand Bend","191","78834","2222","51 Rocky Oak Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.840218"
"90","Grand Bend","192","78834","2222","51 Rocky Oak Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.848423"
"90","Grand Bend","196","78834","2222","89 East Green Milton Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.876763"
"90","Grand Bend","198","78834","2222","388 Clarendon Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.890827"
"90","Grand Bend","200","78834","2222","597 Green Cowley Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.896481"
"90","Grand Bend","201","78834","2222","222 West White Old Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.903078"
"90","Grand Bend","202","78834","2222","222 West White Old Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.910631"
"90","Grand Bend","205","78834","2222","952 East Second St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.923986"
"90","Grand Bend","206","78834","2222","952 East Second St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.932827"
"90","Grand Bend","208","78834","2222","746 Oak Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.947840"
"90","Grand Bend","212","78834","2222","720 White Milton Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.969674"
"90","Grand Bend","214","78834","2222","11 Old Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.983829"
"94","Grand Bend","216","78834","2222","847 First Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.990270"
"94","Grand Bend","217","78834","2222","847 First Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:48.999835"
"90","Grand Bend","218","78834","2222","924 Oak Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.008600"
"94","Grand Bend","221","78834","2222","95 North Oak St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.027888"
"90","Grand Bend","223","78834","2222","37 West Rocky Old Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.036793"
"90","Grand Bend","224","78834","2222","43 South Milton Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.052907"
"94","Grand Bend","228","78834","2222","540 White Nobel Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.073858"
"94","Grand Bend","231","78834","2222","50 Fabien Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.088050"
"90","Grand Bend","234","78834","2222","239 Green Nobel Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.098880"
"94","Grand Bend","235","78834","2222","487 Green Oak Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.111428"
"94","Grand Bend","236","78834","2222","605 Green First Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.118568"
"94","Grand Bend","238","78834","2222","780 White Clarendon Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.124337"
"94","Grand Bend","239","78834","2222","780 White Clarendon Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.133950"
"94","Grand Bend","241","78834","2222","39 Fabien Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.145968"
"94","Grand Bend","246","78834","2222","184 Green Milton Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.172313"
"94","Grand Bend","250","78834","2222","943 Green Milton Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.193949"
"94","Grand Bend","251","78834","2222","943 Green Milton Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.205274"
"94","Grand Bend","253","78834","2222","45 South Rocky Oak Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.214405"
"94","Grand Bend","255","78834","2222","932 West Rocky Cowley Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.226116"
"90","Grand Bend","257","78834","2222","412 South Green Hague Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.238097"
"90","Grand Bend","260","78834","2222","354 West Second St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.255942"
"94","Grand Bend","262","78834","2222","756 Nobel Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.262021"
"94","Grand Bend","265","78834","2222","891 White Old Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.280362"
"94","Grand Bend","269","78834","2222","45 South Fabien Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.300167"
"90","Grand Bend","273","78834","2222","52 White Second St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.328833"
"90","Grand Bend","275","78834","2222","63 West Rocky Old Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.347846"
"94","Grand Bend","279","78834","2222","57 Old Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.369387"
"94","Grand Bend","285","78834","2222","280 South White First Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.394816"
"90","Grand Bend","287","78834","2222","374 Fabien St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.411875"
"94","Grand Bend","291","78834","2222","426 North White Second Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.430618"
"90","Grand Bend","295","78834","2222","11 East Old Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.451976"
"94","Grand Bend","266","78834","2222","58 East Oak Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.282155"
"94","Grand Bend","267","78834","2222","891 White Old Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.294049"
"94","Grand Bend","270","78834","2222","45 South Fabien Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.302219"
"94","Grand Bend","271","78834","2222","51 South Clarendon Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.328781"
"90","Grand Bend","276","78834","2222","288 Old Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.348501"
"94","Grand Bend","280","78834","2222","88 Green Hague Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.371696"
"94","Grand Bend","283","78834","2222","304 Milton Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.390578"
"94","Grand Bend","286","78834","2222","280 South White First Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.399607"
"90","Grand Bend","288","78834","2222","374 Fabien St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.414098"
"94","Grand Bend","290","78834","2222","67 First Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.422902"
"94","Grand Bend","292","78834","2222","426 North White Second Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.434811"
"94","Grand Bend","294","78834","2222","50 Rocky Old Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.443623"
"94","Grand Bend","296","78834","2222","820 East White Oak Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.454991"
"94","Grand Bend","300","78834","2222","634 Hague Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.475766"
"94","Grand Bend","303","78834","2222","924 New Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.495467"
"90","Grand Bend","306","78834","2222","54 Hague Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.512938"
"90","Grand Bend","312","78834","2222","75 West White Clarendon Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.549943"
"90","Grand Bend","314","78834","2222","87 Cowley Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.563912"
"90","Grand Bend","319","78834","2222","17 Nobel Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.595316"
"90","Grand Bend","326","78834","2222","45 Green Second Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.640903"
"94","Grand Bend","328","78834","2222","353 Hague Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.650005"
"90","Grand Bend","330","78834","2222","113 Fabien Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.662691"
"90","Grand Bend","332","78834","2222","668 Fabien Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.670406"
"94","Grand Bend","334","78834","2222","58 South Rocky Clarendon Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.681379"
"94","Grand Bend","336","78834","2222","321 Second Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.692323"
"94","Grand Bend","338","78834","2222","38 Old Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.705577"
"90","Grand Bend","344","78834","2222","185 West White Second Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.739915"
"94","Grand Bend","345","78834","2222","364 First Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.745742"
"94","Grand Bend","348","78834","2222","474 First Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.759824"
"94","Grand Bend","349","78834","2222","396 Hague Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.766208"
"94","Grand Bend","351","78834","2222","893 Nobel Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.773385"
"94","Grand Bend","361","78834","2222","894 Rocky Milton Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.833864"
"94","Grand Bend","366","78834","2222","75 Old Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.856027"
"94","Grand Bend","369","78834","2222","196 North Nobel Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.876983"
"94","Grand Bend","375","78834","2222","807 West White Nobel Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.901616"
"94","Grand Bend","376","78834","2222","807 West White Nobel Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.908832"
"94","Grand Bend","377","78834","2222","52 New Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.920352"
"94","Grand Bend","382","78834","2222","487 West New Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.943746"
"94","Grand Bend","385","78834","2222","138 Rocky Old Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.966680"
"94","Grand Bend","388","78834","2222","92 Second Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.978319"
"94","Grand Bend","389","78834","2222","92 Second Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.987057"
"94","Grand Bend","394","78834","2222","89 Hague Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.012346"
"94","Grand Bend","396","78834","2222","929 Milton Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.024815"
"94","Grand Bend","398","78834","2222","95 North Rocky Fabien Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.033166"
"90","Grand Bend","401","78834","2222","96 Nobel Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.054140"
"94","Grand Bend","405","78834","2222","120 White Oak Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.073501"
"94","Grand Bend","409","78834","2222","44 First Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.098449"
"94","Grand Bend","412","78834","2222","97 Cowley Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.119477"
"94","Grand Bend","416","78834","2222","345 Old Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.139632"
"90","Grand Bend","419","78834","2222","12 South Hague Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.144470"
"94","Grand Bend","421","78834","2222","62 Second Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.159957"
"94","Grand Bend","422","78834","2222","662 Green Second Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.166241"
"94","Grand Bend","425","78834","2222","810 Hague Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.180384"
"94","Grand Bend","426","78834","2222","810 Hague Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.185321"
"94","Grand Bend","430","78834","2222","80 South Green Nobel Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.204850"
"94","Grand Bend","431","78834","2222","61 First Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.222041"
"94","Grand Bend","435","78834","2222","451 Rocky Oak Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.245278"
"91","Grand Bend","441","78834","2222","998 White Fabien Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.269542"
"91","Grand Bend","443","78834","2222","474 Rocky Nobel Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.290035"
"94","Grand Bend","446","78834","2222","58 Green First Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.294795"
"94","Grand Bend","448","78834","2222","58 Green First Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.314572"
"91","Grand Bend","453","78834","2222","515 West Nobel Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.340792"
"94","Grand Bend","455","78834","2222","57 Green First Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.358694"
"94","Grand Bend","458","78834","2222","39 Hague Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.373627"
"94","Grand Bend","459","78834","2222","485 Rocky New Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.379457"
"91","Grand Bend","461","78834","2222","465 Green Clarendon Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.393293"
"90","Grand Bend","465","78834","2222","680 New Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.415371"
"94","Grand Bend","469","78834","2222","398 Second Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.437109"
"91","Grand Bend","472","78834","2222","75 North White Oak Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.456252"
"91","Grand Bend","477","78834","2222","59 North Cowley Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.478503"
"91","Grand Bend","479","78834","2222","574 Clarendon Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.489362"
"90","Grand Bend","481","78834","2222","94 South Nobel Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.499894"
"94","Grand Bend","484","78834","2222","89 East Second Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.519233"
"91","Grand Bend","490","78834","2222","493 Green Second Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:50.547051"
"94","Grand Bend","298","78834","2222","52 Fabien Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.469097"
"94","Grand Bend","299","78834","2222","52 Fabien Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.476133"
"94","Grand Bend","304","78834","2222","932 Clarendon Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.496442"
"94","Grand Bend","305","78834","2222","932 Clarendon Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.509524"
"94","Grand Bend","308","78834","2222","95 West Fabien Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.527672"
"94","Grand Bend","310","78834","2222","604 Old Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.540867"
"90","Grand Bend","313","78834","2222","144 New Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.557402"
"90","Grand Bend","316","78834","2222","147 White Second Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.578060"
"94","Grand Bend","318","78834","2222","32 Cowley Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.594715"
"94","Grand Bend","320","78834","2222","26 Green Second Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.605383"
"94","Grand Bend","322","78834","2222","47 Milton Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.616120"
"94","Grand Bend","323","78834","2222","47 Milton Drive",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.623464"
"90","Grand Bend","325","78834","2222","45 Oak Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.636691"
"90","Grand Bend","327","78834","2222","13 Fabien Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.645189"
"94","Grand Bend","329","78834","2222","353 Hague Street",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.660182"
"90","Grand Bend","331","78834","2222","49 West White Old Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.665160"
"94","Grand Bend","335","78834","2222","58 South Rocky Clarendon Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.685734"
"94","Grand Bend","337","78834","2222","321 Second Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.704362"
"94","Grand Bend","339","78834","2222","38 Old Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.712903"
"94","Grand Bend","341","78834","2222","568 Green Old Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.725118"
"94","Grand Bend","343","78834","2222","815 Milton Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.732754"
"94","Grand Bend","347","78834","2222","474 First Avenue",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.752369"
"94","Grand Bend","352","78834","2222","893 Nobel Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.779201"
"94","Grand Bend","353","78834","2222","948 White Old Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.788753"
"90","Grand Bend","356","78834","2222","512 Green Hague Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.800728"
"94","Grand Bend","357","78834","2222","866 Hague Freeway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.811673"
"94","Grand Bend","360","78834","2222","191 West White Hague Parkway",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.821282"
"94","Grand Bend","364","78834","2222","796 Milton Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.841195"
"90","Grand Bend","365","78834","2222","209 North Fabien Way",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.855456"
"94","Grand Bend","368","78834","2222","196 North Nobel Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.860307"
"94","Grand Bend","372","78834","2222","944 West Green Fabien Boulevard",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.883644"
"90","Grand Bend","373","78834","2222","19 Rocky Cowley Road",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.899601"
"90","Grand Bend","379","78834","2222","741 Milton St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.921536"
"94","Grand Bend","380","78834","2222","94 East White Old St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.931480"
"94","Grand Bend","381","78834","2222","94 East White Old St.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.943288"
"94","Grand Bend","384","78834","2222","138 Rocky Old Blvd.",,,"WILLISTON",,,,,,,"2020-11-13 14:15:49.955977"
