addresstypedescriptorid,city,educationorganizationid,postalcode,stateabbreviationdescriptorid,streetnumbername,studentusi,apartmentroomsuitenumber,buildingsitenumber,nameofcounty,countyfipscode,latitude,longitude,donotpublishindicator,congressionaldistrict,localedescriptorid,createdate
"85","Grand Bend","255901","78834","2222","43 Cowley Drive","907",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.787751"
"97","Grand Bend","255901","78834","2222","65 South Hague Way","912",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.819147"
"97","Grand Bend","255901","78834","2222","781 Cowley Avenue","911",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.833118"
"97","Grand Bend","255901","78834","2222","272 West Old Drive","893",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.695339"
"97","Grand Bend","255901","78834","2222","66 Clarendon Road","897",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.720682"
"97","Grand Bend","255901","78834","2222","20 Rocky New Boulevard","899",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.745124"
"85","Grand Bend","255901","78834","2222","175 Hague Avenue","902",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.765319"
"97","Grand Bend","255901","78834","2222","52 Fabien Freeway","905",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.784396"
"97","Grand Bend","255901","78834","2222","437 Rocky Fabien Parkway","906",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.792522"
"97","Grand Bend","255901","78834","2222","78 Green Hague Drive","909",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.810093"
"97","Grand Bend","255901","78834","2222","59 Hague Freeway","917",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.859053"
"97","Grand Bend","255901","78834","2222","13 First Road","919",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.883679"
"97","Grand Bend","255901","78834","2222","82 Hague Way","927",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.917753"
"97","Grand Bend","255901","78834","2222","716 Green Milton Parkway","933",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.943640"
"97","Grand Bend","255901","78834","2222","53 Rocky Milton Street","935",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.964138"
"97","Grand Bend","255901","78834","2222","93 Second Boulevard","938",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.986915"
"97","Grand Bend","255901","78834","2222","662 East Green Second St.","940",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.001644"
"97","Grand Bend","255901","78834","2222","406 Hague Way","941",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.011058"
"97","Grand Bend","255901","78834","2222","33 White Nobel Freeway","943",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.026919"
"97","Grand Bend","255901","78834","2222","498 South Green Milton Way","944",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.034364"
"97","Grand Bend","255901","78834","2222","84 Cowley Road","946",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.042814"
"97","Grand Bend","255901","78834","2222","49 White New Way","947",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.052224"
"97","Grand Bend","255901","78834","2222","305 East Old Way","952",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.081555"
"97","Grand Bend","255901","78834","2222","549 Cowley Blvd.","955",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.099736"
"97","Grand Bend","255901","78834","2222","373 New St.","957",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.111704"
"97","Grand Bend","255901","78834","2222","51 East Green Clarendon Freeway","915",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.842861"
"97","Grand Bend","255901","78834","2222","52 First St.","918",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.861443"
"97","Grand Bend","255901","78834","2222","19 Nobel Drive","920",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.867479"
"97","Grand Bend","255901","78834","2222","30 First Street","921",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.883681"
"97","Grand Bend","255901","78834","2222","69 South Rocky Hague Street","923",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.893187"
"97","Grand Bend","255901","78834","2222","715 First Boulevard","924",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.908899"
"97","Grand Bend","255901","78834","2222","21 Rocky Clarendon Street","926",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.918803"
"97","Grand Bend","255901","78834","2222","52 First Way","930",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.939455"
"97","Grand Bend","255901","78834","2222","52 Milton Road","932",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.961734"
"97","Grand Bend","255901","78834","2222","58 Old Road","934",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.972133"
"97","Grand Bend","255901","78834","2222","626 Green Milton Street","936",,,"WILLISTON",,,,,,,"2020-11-13 14:17:34.984590"
"97","Grand Bend","255901","78834","2222","618 Clarendon Boulevard","939",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.009513"
"97","Grand Bend","255901","78834","2222","271 East Rocky Oak Street","942",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.017254"
"97","Grand Bend","255901","78834","2222","90 North Milton Boulevard","945",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.032679"
"97","Grand Bend","255901","78834","2222","89 White Fabien Road","949",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.059810"
"97","Grand Bend","255901","78834","2222","64 North Cowley Drive","950",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.068894"
"97","Grand Bend","255901","78834","2222","958 Rocky Oak Freeway","951",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.076083"
"97","Grand Bend","255901","78834","2222","489 Rocky Fabien Street","953",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.084479"
"97","Grand Bend","255901","78834","2222","734 East Fabien Drive","954",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.093797"
"97","Grand Bend","255901","78834","2222","753 Second Street","958",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.119566"
"97","Grand Bend","255901","78834","2222","35 North Nobel Blvd.","960",,,"WILLISTON",,,,,,,"2020-11-13 14:17:35.131986"
"90","Grand Bend","255901","78834","2222","980 Green New Boulevard","4",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.511558"
"90","Grand Bend","255901","78834","2222","26 North Fabien St.","6",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.547670"
"90","Grand Bend","255901","78834","2222","24 Hague Street","12",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.576451"
"90","Grand Bend","255901","78834","2222","317 White Nobel Road","13",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.600115"
"90","Grand Bend","255901","78834","2222","78 Rocky Second Avenue","15",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.609750"
"90","Grand Bend","255901","78834","2222","82 Second Boulevard","18",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.626267"
"90","Grand Bend","255901","78834","2222","729 Nobel Parkway","23",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.653305"
"90","Grand Bend","255901","78834","2222","28 Oak Parkway","26",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.673066"
"90","Grand Bend","255901","78834","2222","20 White Milton Drive","30",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.703969"
"90","Grand Bend","255901","78834","2222","992 North Green New Freeway","31",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.723045"
"90","Grand Bend","255901","78834","2222","60 Hague Blvd.","36",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.747405"
"90","Grand Bend","255901","78834","2222","970 East Green Fabien Road","39",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.771374"
"90","Grand Bend","255901","78834","2222","578 Green Hague Drive","43",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.798523"
"90","Grand Bend","255901","78834","2222","98 West Cowley Blvd.","48",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.830462"
"90","Grand Bend","255901","78834","2222","681 New Way","49",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.841701"
"90","Grand Bend","255901","78834","2222","375 Oak Street","52",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.852082"
"90","Grand Bend","255901","78834","2222","868 White Cowley Street","54",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.872421"
"90","Grand Bend","255901","78834","2222","930 White Oak St.","56",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.884445"
"90","Grand Bend","255901","78834","2222","325 South Second Way","57",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.896414"
"90","Grand Bend","255901","78834","2222","201 South Green First Parkway","59",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.906507"
"90","Grand Bend","255901","78834","2222","274 Green Clarendon Drive","61",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.927090"
"90","Grand Bend","255901","78834","2222","78 Hague Avenue","63",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.936870"
"90","Grand Bend","255901","78834","2222","398 Cowley Drive","65",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.961868"
"90","Grand Bend","255901","78834","2222","15 White First Way","66",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.971669"
"90","Grand Bend","255901","78834","2222","688 North Green Clarendon Parkway","71",,,"WILLISTON",,,,,,,"2020-11-13 14:17:28.997476"
"90","Grand Bend","255901","78834","2222","56 Old Freeway","73",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.010155"
"90","Grand Bend","255901","78834","2222","79 Milton St.","77",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.032794"
"90","Grand Bend","255901","78834","2222","80 First St.","78",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.048594"
"90","Grand Bend","255901","78834","2222","349 Oak Freeway","81",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.069327"
"90","Grand Bend","255901","78834","2222","64 Nobel Freeway","84",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.082833"
"90","Grand Bend","255901","78834","2222","222 Green First Boulevard","85",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.092510"
"90","Grand Bend","255901","78834","2222","55 Rocky First Road","88",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.113051"
"90","Grand Bend","255901","78834","2222","41 Cowley Blvd.","91",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.134353"
"90","Grand Bend","255901","78834","2222","90 South White Nobel St.","94",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.149010"
"90","Grand Bend","255901","78834","2222","620 Old Boulevard","95",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.161689"
"90","Grand Bend","255901","78834","2222","15 Milton Street","97",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.173118"
"90","Grand Bend","255901","78834","2222","269 Oak Parkway","100",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.192088"
"90","Grand Bend","255901","78834","2222","178 Rocky New Blvd.","105",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.218842"
"90","Grand Bend","255901","78834","2222","80 White Old Avenue","102",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.230434"
"90","Grand Bend","255901","78834","2222","28 Old Boulevard","108",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.243977"
"90","Grand Bend","255901","78834","2222","14 White Milton Blvd.","111",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.270774"
"90","Grand Bend","255901","78834","2222","12 Cowley Avenue","114",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.297854"
"90","Grand Bend","255901","78834","2222","51 Rocky Oak Avenue","117",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.320786"
"90","Grand Bend","255901","78834","2222","89 East Green Milton Parkway","120",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.331929"
"90","Grand Bend","255901","78834","2222","65 Second Road","124",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.358068"
"90","Grand Bend","255901","78834","2222","788 Oak Boulevard","128",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.386230"
"90","Grand Bend","255901","78834","2222","720 White Milton Blvd.","130",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.403378"
"94","Grand Bend","255901","78834","2222","847 First Street","132",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.411260"
"90","Grand Bend","255901","78834","2222","472 Fabien Way","134",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.429347"
"90","Grand Bend","255901","78834","2222","37 West Rocky Old Avenue","136",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.437271"
"90","Grand Bend","255901","78834","2222","52 White Clarendon Drive","138",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.454723"
"94","Grand Bend","255901","78834","2222","50 Fabien Road","141",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.474836"
"94","Grand Bend","255901","78834","2222","605 Green First Street","145",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.503939"
"94","Grand Bend","255901","78834","2222","39 Fabien Blvd.","147",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.512164"
"94","Grand Bend","255901","78834","2222","28 White Second Parkway","149",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.531431"
"94","Grand Bend","255901","78834","2222","201 First Street","152",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.547952"
"90","Grand Bend","255901","78834","2222","631 Rocky First Road","154",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.559135"
"94","Grand Bend","255901","78834","2222","932 West Rocky Cowley Parkway","156",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.573488"
"90","Grand Bend","255901","78834","2222","354 West Second St.","158",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.584093"
"94","Grand Bend","255901","78834","2222","891 White Old Blvd.","162",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.609781"
"94","Grand Bend","255901","78834","2222","45 South Fabien Way","164",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.855125"
"90","Grand Bend","255901","78834","2222","63 West Rocky Old Way","167",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.880664"
"94","Grand Bend","255901","78834","2222","88 Green Hague Boulevard","171",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.906036"
"94","Grand Bend","255901","78834","2222","280 South White First Avenue","173",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.913347"
"90","Grand Bend","255901","78834","2222","11 East Old Blvd.","179",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.942793"
"94","Grand Bend","255901","78834","2222","50 Rocky Old Avenue","177",,,"WILLISTON",,,,,,,"2020-11-13 14:17:29.992412"
"90","Grand Bend","255901","78834","2222","54 Hague Way","184",,,"WILLISTON",,,,,,,"2020-11-13 14:17:30.038963"
"90","Grand Bend","255901","78834","2222","144 New Drive","189",,,"WILLISTON",,,,,,,"2020-11-13 14:17:30.062486"
"94","Grand Bend","255901","78834","2222","32 Cowley Street","192",,,"WILLISTON",,,,,,,"2020-11-13 14:17:30.088603"
"90","Grand Bend","255901","78834","2222","932 White Hague Way","196",,,"WILLISTON",,,,,,,"2020-11-13 14:17:30.113304"
